timestamp,host,event_id,event_source,process_name,process_path,process_hash,pid,ppid,parent_process_name,image_loaded,registry_key,registry_value,target_object,signed,signature,label,technique_tag,raw_fields
2026-01-01 10:38:00+00:00,LABVM,13,Sysmon,kbhook.exe,,,1212,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:39:00+00:00,LABVM,1,Sysmon,service.exe,C:\Users\User\Downloads\service.exe,185e8047a90545beb879d7f13b66dd5e,1213,1212.0,powershell.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\Downloads\\service.exe'}
2026-01-01 10:39:00.100000+00:00,LABVM,7,Sysmon,service.exe,,,1213,,,C:\Windows\System32\kernel32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:39:00.150000+00:00,LABVM,7,Sysmon,service.exe,,,1213,,,C:\Windows\System32\kernelbase.dll,,,,True,,malicious,hook,{}
2026-01-01 10:39:16.347894+00:00,LABVM,7,Sysmon,service.exe,,,1213,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:39:16.447894+00:00,LABVM,13,Sysmon,service.exe,,,1213,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,service.exe=C:\Users\User\Downloads\service.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:39:46.147894+00:00,LABVM,13,Sysmon,service.exe,,,1213,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:40:16.147894+00:00,LABVM,13,Sysmon,service.exe,,,1213,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:40:46.147894+00:00,LABVM,13,Sysmon,service.exe,,,1213,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:41:16.147894+00:00,LABVM,13,Sysmon,service.exe,,,1213,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:42:00+00:00,LABVM,1,Sysmon,sync.exe,C:\Windows\System32\sync.exe,15e4037e8c5a4bddaf74a050bca4d862,1214,1213.0,explorer.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Windows\\System32\\sync.exe'}
2026-01-01 10:42:00.100000+00:00,LABVM,7,Sysmon,sync.exe,,,1214,,,C:\Windows\System32\kernelbase.dll,,,,True,,malicious,hook,{}
2026-01-01 10:42:00.150000+00:00,LABVM,7,Sysmon,sync.exe,,,1214,,,C:\Windows\System32\msvcrt.dll,,,,True,,malicious,hook,{}
2026-01-01 10:43:01.839229+00:00,LABVM,7,Sysmon,sync.exe,,,1214,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:43:01.939229+00:00,LABVM,13,Sysmon,sync.exe,,,1214,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,sync.exe=C:\Windows\System32\sync.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:43:59.310806+00:00,LABVM,13,Sysmon,sync.exe,,,1214,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:45:06.291549+00:00,LABVM,13,Sysmon,sync.exe,,,1214,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:46:05.896344+00:00,LABVM,13,Sysmon,sync.exe,,,1214,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:46:57.093736+00:00,LABVM,13,Sysmon,sync.exe,,,1214,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:45:00+00:00,LABVM,1,Sysmon,inputcap.exe,C:\Users\User\Desktop\inputcap.exe,2b7405a81d2c4a039512c28f0c165794,1215,1214.0,cmd.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\Desktop\\inputcap.exe'}
2026-01-01 10:45:00.100000+00:00,LABVM,7,Sysmon,inputcap.exe,,,1215,,,C:\Windows\System32\kernel32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:45:00.150000+00:00,LABVM,7,Sysmon,inputcap.exe,,,1215,,,C:\Windows\System32\ntdll.dll,,,,True,,malicious,hook,{}
2026-01-01 10:45:00.200000+00:00,LABVM,7,Sysmon,inputcap.exe,,,1215,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:45:00.300000+00:00,LABVM,13,Sysmon,inputcap.exe,,,1215,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,inputcap.exe=C:\Users\User\Desktop\inputcap.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:45:30+00:00,LABVM,13,Sysmon,inputcap.exe,,,1215,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:46:00+00:00,LABVM,13,Sysmon,inputcap.exe,,,1215,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:46:30+00:00,LABVM,13,Sysmon,inputcap.exe,,,1215,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:47:00+00:00,LABVM,13,Sysmon,inputcap.exe,,,1215,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:48:00+00:00,LABVM,1,Sysmon,helper.exe,C:\Users\User\Desktop\helper.exe,36f9db4e644e45c590658add80b261e1,1216,1215.0,explorer.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\Desktop\\helper.exe'}
2026-01-01 10:48:00.100000+00:00,LABVM,7,Sysmon,helper.exe,,,1216,,,C:\Windows\System32\kernel32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:48:00.150000+00:00,LABVM,7,Sysmon,helper.exe,,,1216,,,C:\Windows\System32\kernelbase.dll,,,,True,,malicious,hook,{}
2026-01-01 10:48:06.069974+00:00,LABVM,7,Sysmon,helper.exe,,,1216,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:48:06.169974+00:00,LABVM,13,Sysmon,helper.exe,,,1216,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,helper.exe=C:\Users\User\Desktop\helper.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:48:35.869974+00:00,LABVM,13,Sysmon,helper.exe,,,1216,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:49:05.869974+00:00,LABVM,13,Sysmon,helper.exe,,,1216,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:49:35.869974+00:00,LABVM,13,Sysmon,helper.exe,,,1216,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:50:05.869974+00:00,LABVM,13,Sysmon,helper.exe,,,1216,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:51:00+00:00,LABVM,1,Sysmon,agent.exe,C:\Windows\System32\agent.exe,c907c4a97b604c52a1e69ce496ce39f2,1217,1216.0,explorer.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Windows\\System32\\agent.exe'}
2026-01-01 10:51:00.100000+00:00,LABVM,7,Sysmon,agent.exe,,,1217,,,C:\Windows\System32\kernel32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:51:00.150000+00:00,LABVM,7,Sysmon,agent.exe,,,1217,,,C:\Windows\System32\kernelbase.dll,,,,True,,malicious,hook,{}
2026-01-01 10:52:02.793552+00:00,LABVM,7,Sysmon,agent.exe,,,1217,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:52:02.893552+00:00,LABVM,13,Sysmon,agent.exe,,,1217,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,agent.exe=C:\Windows\System32\agent.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:52:39.300100+00:00,LABVM,13,Sysmon,agent.exe,,,1217,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:53:18.026751+00:00,LABVM,13,Sysmon,agent.exe,,,1217,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:53:52.353115+00:00,LABVM,13,Sysmon,agent.exe,,,1217,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:54:30.958115+00:00,LABVM,13,Sysmon,agent.exe,,,1217,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:54:00+00:00,LABVM,1,Sysmon,kbhook.exe,C:\Users\User\Desktop\kbhook.exe,265a56a241ab4c9090e979533e88cc57,1218,1217.0,cmd.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\Desktop\\kbhook.exe'}
2026-01-01 10:54:00.100000+00:00,LABVM,7,Sysmon,kbhook.exe,,,1218,,,C:\Windows\System32\kernelbase.dll,,,,True,,malicious,hook,{}
2026-01-01 10:54:00.150000+00:00,LABVM,7,Sysmon,kbhook.exe,,,1218,,,C:\Windows\System32\ntdll.dll,,,,True,,malicious,hook,{}
2026-01-01 10:54:00.200000+00:00,LABVM,7,Sysmon,kbhook.exe,,,1218,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:54:00.300000+00:00,LABVM,13,Sysmon,kbhook.exe,,,1218,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,kbhook.exe=C:\Users\User\Desktop\kbhook.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:54:30+00:00,LABVM,13,Sysmon,kbhook.exe,,,1218,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:55:00+00:00,LABVM,13,Sysmon,kbhook.exe,,,1218,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:55:30+00:00,LABVM,13,Sysmon,kbhook.exe,,,1218,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:56:00+00:00,LABVM,13,Sysmon,kbhook.exe,,,1218,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:57:00+00:00,LABVM,1,Sysmon,updater.exe,C:\Users\User\AppData\Local\Temp\updater.exe,4b6e2c2b599e43eb8857ffd9190429b8,1219,1218.0,powershell.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\AppData\\Local\\Temp\\updater.exe'}
2026-01-01 10:57:00.100000+00:00,LABVM,7,Sysmon,updater.exe,,,1219,,,C:\Windows\System32\msvcrt.dll,,,,True,,malicious,hook,{}
2026-01-01 10:57:00.150000+00:00,LABVM,7,Sysmon,updater.exe,,,1219,,,C:\Windows\System32\kernelbase.dll,,,,True,,malicious,hook,{}
2026-01-01 10:57:23.591871+00:00,LABVM,7,Sysmon,updater.exe,,,1219,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 10:57:23.691871+00:00,LABVM,13,Sysmon,updater.exe,,,1219,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,updater.exe=C:\Users\User\AppData\Local\Temp\updater.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:57:53.391871+00:00,LABVM,13,Sysmon,updater.exe,,,1219,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:58:23.391871+00:00,LABVM,13,Sysmon,updater.exe,,,1219,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:58:53.391871+00:00,LABVM,13,Sysmon,updater.exe,,,1219,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 10:59:23.391871+00:00,LABVM,13,Sysmon,updater.exe,,,1219,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:00:00+00:00,LABVM,1,Sysmon,updater.exe,C:\Windows\System32\updater.exe,aec5c25edb0a434ab252211664e0d876,1220,1219.0,cmd.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Windows\\System32\\updater.exe'}
2026-01-01 11:00:00.100000+00:00,LABVM,7,Sysmon,updater.exe,,,1220,,,C:\Windows\System32\msvcrt.dll,,,,True,,malicious,hook,{}
2026-01-01 11:00:00.150000+00:00,LABVM,7,Sysmon,updater.exe,,,1220,,,C:\Windows\System32\ntdll.dll,,,,True,,malicious,hook,{}
2026-01-01 11:00:53.759901+00:00,LABVM,7,Sysmon,updater.exe,,,1220,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 11:00:53.859901+00:00,LABVM,13,Sysmon,updater.exe,,,1220,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,updater.exe=C:\Windows\System32\updater.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:01:51.270274+00:00,LABVM,13,Sysmon,updater.exe,,,1220,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:02:57.433899+00:00,LABVM,13,Sysmon,updater.exe,,,1220,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:03:53.035716+00:00,LABVM,13,Sysmon,updater.exe,,,1220,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:04:49.204693+00:00,LABVM,13,Sysmon,updater.exe,,,1220,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:03:00+00:00,LABVM,1,Sysmon,keylogger.exe,C:\Users\User\Desktop\keylogger.exe,8eabbfc2fb194fd481339dce6a64eae3,1221,1220.0,svchost.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\Desktop\\keylogger.exe'}
2026-01-01 11:03:00.100000+00:00,LABVM,7,Sysmon,keylogger.exe,,,1221,,,C:\Windows\System32\msvcrt.dll,,,,True,,malicious,hook,{}
2026-01-01 11:03:00.150000+00:00,LABVM,7,Sysmon,keylogger.exe,,,1221,,,C:\Windows\System32\ntdll.dll,,,,True,,malicious,hook,{}
2026-01-01 11:03:00.200000+00:00,LABVM,7,Sysmon,keylogger.exe,,,1221,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 11:03:00.300000+00:00,LABVM,13,Sysmon,keylogger.exe,,,1221,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,keylogger.exe=C:\Users\User\Desktop\keylogger.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:03:30+00:00,LABVM,13,Sysmon,keylogger.exe,,,1221,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:04:00+00:00,LABVM,13,Sysmon,keylogger.exe,,,1221,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:04:30+00:00,LABVM,13,Sysmon,keylogger.exe,,,1221,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:05:00+00:00,LABVM,13,Sysmon,keylogger.exe,,,1221,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:06:00+00:00,LABVM,1,Sysmon,agent.exe,C:\Users\User\Downloads\agent.exe,37725cd32ff54d18a9d9654325c881bf,1222,1221.0,cmd.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\Downloads\\agent.exe'}
2026-01-01 11:06:00.100000+00:00,LABVM,7,Sysmon,agent.exe,,,1222,,,C:\Windows\System32\kernelbase.dll,,,,True,,malicious,hook,{}
2026-01-01 11:06:00.150000+00:00,LABVM,7,Sysmon,agent.exe,,,1222,,,C:\Windows\System32\ntdll.dll,,,,True,,malicious,hook,{}
2026-01-01 11:06:22.938512+00:00,LABVM,7,Sysmon,agent.exe,,,1222,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 11:06:23.038512+00:00,LABVM,13,Sysmon,agent.exe,,,1222,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,agent.exe=C:\Users\User\Downloads\agent.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:06:52.738512+00:00,LABVM,13,Sysmon,agent.exe,,,1222,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:07:22.738512+00:00,LABVM,13,Sysmon,agent.exe,,,1222,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:07:52.738512+00:00,LABVM,13,Sysmon,agent.exe,,,1222,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:08:22.738512+00:00,LABVM,13,Sysmon,agent.exe,,,1222,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:09:00+00:00,LABVM,1,Sysmon,helper.exe,C:\Windows\System32\helper.exe,6f12fadfb8404e78abc9cc8ecf47e51d,1223,1222.0,svchost.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Windows\\System32\\helper.exe'}
2026-01-01 11:09:00.100000+00:00,LABVM,7,Sysmon,helper.exe,,,1223,,,C:\Windows\System32\ntdll.dll,,,,True,,malicious,hook,{}
2026-01-01 11:09:00.150000+00:00,LABVM,7,Sysmon,helper.exe,,,1223,,,C:\Windows\System32\msvcrt.dll,,,,True,,malicious,hook,{}
2026-01-01 11:10:41.632675+00:00,LABVM,7,Sysmon,helper.exe,,,1223,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 11:10:41.732675+00:00,LABVM,13,Sysmon,helper.exe,,,1223,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,helper.exe=C:\Windows\System32\helper.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:11:30.482663+00:00,LABVM,13,Sysmon,helper.exe,,,1223,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:12:24.738148+00:00,LABVM,13,Sysmon,helper.exe,,,1223,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:13:15.089521+00:00,LABVM,13,Sysmon,helper.exe,,,1223,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:14:08.885956+00:00,LABVM,13,Sysmon,helper.exe,,,1223,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:12:00+00:00,LABVM,1,Sysmon,kbhook.exe,C:\Users\User\AppData\Roaming\kbhook.exe,86a3b6be16e3414ea91fcbcd927c7146,1224,1223.0,explorer.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\AppData\\Roaming\\kbhook.exe'}
2026-01-01 11:12:00.100000+00:00,LABVM,7,Sysmon,kbhook.exe,,,1224,,,C:\Windows\System32\ntdll.dll,,,,True,,malicious,hook,{}
2026-01-01 11:12:00.150000+00:00,LABVM,7,Sysmon,kbhook.exe,,,1224,,,C:\Windows\System32\kernel32.dll,,,,True,,malicious,hook,{}
2026-01-01 11:12:00.200000+00:00,LABVM,7,Sysmon,kbhook.exe,,,1224,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 11:12:00.300000+00:00,LABVM,13,Sysmon,kbhook.exe,,,1224,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,kbhook.exe=C:\Users\User\AppData\Roaming\kbhook.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:12:30+00:00,LABVM,13,Sysmon,kbhook.exe,,,1224,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:13:00+00:00,LABVM,13,Sysmon,kbhook.exe,,,1224,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:13:30+00:00,LABVM,13,Sysmon,kbhook.exe,,,1224,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:14:00+00:00,LABVM,13,Sysmon,kbhook.exe,,,1224,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:15:00+00:00,LABVM,1,Sysmon,monitor.exe,C:\Users\User\Desktop\monitor.exe,7046178acdb74a96bb7149c0615ef190,1225,1224.0,powershell.exe,,,,,False,,malicious,hook,{'CommandLine': 'C:\\Users\\User\\Desktop\\monitor.exe'}
2026-01-01 11:15:00.100000+00:00,LABVM,7,Sysmon,monitor.exe,,,1225,,,C:\Windows\System32\ntdll.dll,,,,True,,malicious,hook,{}
2026-01-01 11:15:00.150000+00:00,LABVM,7,Sysmon,monitor.exe,,,1225,,,C:\Windows\System32\msvcrt.dll,,,,True,,malicious,hook,{}
2026-01-01 11:15:18.342391+00:00,LABVM,7,Sysmon,monitor.exe,,,1225,,,C:\Windows\System32\user32.dll,,,,True,,malicious,hook,{}
2026-01-01 11:15:18.442391+00:00,LABVM,13,Sysmon,monitor.exe,,,1225,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,monitor.exe=C:\Users\User\Desktop\monitor.exe,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:15:48.142391+00:00,LABVM,13,Sysmon,monitor.exe,,,1225,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_0,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:16:18.142391+00:00,LABVM,13,Sysmon,monitor.exe,,,1225,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_1,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:16:48.142391+00:00,LABVM,13,Sysmon,monitor.exe,,,1225,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_2,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
2026-01-01 11:17:18.142391+00:00,LABVM,13,Sysmon,monitor.exe,,,1225,,,,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,update_3,HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,malicious,hook,{}
